product_id;product_name;description;brand;base_price;variant_id;variant_size;variant_color;variant_price;variant_stock;image_url
sneaker-395;"Jordan Air Jordan 11";"Featuring Chromium-enhanced technology, our Towels offers unparalleled crazy performance";"Jordan";197;d5771ad3-ec80-4202-8142-4f4d980f5f5c;44;Green;213;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-395;"Jordan Air Jordan 11";"Featuring Chromium-enhanced technology, our Towels offers unparalleled crazy performance";"Jordan";197;be405105-da91-45c4-831b-7d06f5aced6e;41;Red;194;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-395;"Jordan Air Jordan 11";"Featuring Chromium-enhanced technology, our Towels offers unparalleled crazy performance";"Jordan";197;a4b0a261-fb23-4d23-9524-939e03b74791;42;Red;198;7;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-395;"Jordan Air Jordan 11";"Featuring Chromium-enhanced technology, our Towels offers unparalleled crazy performance";"Jordan";197;a9de326c-e0a5-4b64-b744-857a29d66b90;41;Blue;197;13;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-395;"Jordan Air Jordan 11";"Featuring Chromium-enhanced technology, our Towels offers unparalleled crazy performance";"Jordan";197;d2ee000b-d4c8-40b1-a7c2-e95785b267e6;44;Beige;206;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-395;"Jordan Air Jordan 11";"Featuring Chromium-enhanced technology, our Towels offers unparalleled crazy performance";"Jordan";197;98c9951a-f15f-4598-9c63-5782142a7356;41;Green;178;48;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-396;"Jordan Jordan Delta 3";"The Hayley Sausages is the latest in a series of untried products from Upton - Orn";"Jordan";87;be97070b-a92d-4133-83fa-9cc435178952;38;Beige;93;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-396;"Jordan Jordan Delta 3";"The Hayley Sausages is the latest in a series of untried products from Upton - Orn";"Jordan";87;c06a4df4-9617-4615-9042-4a96b8a99e2d;44;Grey;108;25;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-396;"Jordan Jordan Delta 3";"The Hayley Sausages is the latest in a series of untried products from Upton - Orn";"Jordan";87;722f0be4-04f3-438e-a8bb-864cec0c1847;39;Beige;80;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-396;"Jordan Jordan Delta 3";"The Hayley Sausages is the latest in a series of untried products from Upton - Orn";"Jordan";87;bcc4db93-3010-4609-a2b5-532dcf7de858;44;Blue;91;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-396;"Jordan Jordan Delta 3";"The Hayley Sausages is the latest in a series of untried products from Upton - Orn";"Jordan";87;43c99d78-5685-483c-9f36-ceefc85c183a;43;Beige;73;13;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-396;"Jordan Jordan Delta 3";"The Hayley Sausages is the latest in a series of untried products from Upton - Orn";"Jordan";87;9a2ff361-6a15-4a1e-a678-036ba0b56e42;44;Red;93;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-397;"Jordan Jordan Zoom Separate";"New teal Salad with ergonomic design for deadly comfort";"Jordan";89;78bb4d9e-5432-43a6-8c35-ee08903fb076;42;Blue;103;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-397;"Jordan Jordan Zoom Separate";"New teal Salad with ergonomic design for deadly comfort";"Jordan";89;c858e6f1-2f46-478d-a029-f4aad9105c40;38;Green;70;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-397;"Jordan Jordan Zoom Separate";"New teal Salad with ergonomic design for deadly comfort";"Jordan";89;bbfd3c30-adfa-4ef6-a1b0-b01455e68ee4;44;Blue;99;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-397;"Jordan Jordan Zoom Separate";"New teal Salad with ergonomic design for deadly comfort";"Jordan";89;25d37433-3477-4dec-8453-57fd659b0011;44;Red;117;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-398;"Jordan Jordan MA2";"Generic Keyboard designed with Ceramic for warm performance";"Jordan";229;6a882787-44ab-4414-a1fb-f9500b6dbe83;38;Grey;213;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-398;"Jordan Jordan MA2";"Generic Keyboard designed with Ceramic for warm performance";"Jordan";229;fc609966-639a-4236-927c-d68c41d95f48;44;White;220;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-398;"Jordan Jordan MA2";"Generic Keyboard designed with Ceramic for warm performance";"Jordan";229;412f9f77-fdd3-4ddb-b248-a11d05126355;41;Red;223;27;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-399;"Jordan Jordan Why Not 0.5";"Stylish Ball designed to make you stand out with unlawful looks";"Jordan";87;e5153dee-15ed-449a-bbaa-238f218491ad;43;Green;82;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-399;"Jordan Jordan Why Not 0.5";"Stylish Ball designed to make you stand out with unlawful looks";"Jordan";87;3b52e594-1817-4d8d-ad5d-ea1edf5c1870;43;Green;107;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-399;"Jordan Jordan Why Not 0.5";"Stylish Ball designed to make you stand out with unlawful looks";"Jordan";87;8da35038-c523-4208-bcb3-8b471fc76e0f;45;Green;68;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-400;"Jordan Jordan Legacy 312";"Innovative Chair featuring imaginative technology and Silk construction";"Jordan";169;3bfe8948-4ef3-45b8-a65f-367a9bdd6f09;38;Green;198;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-400;"Jordan Jordan Legacy 312";"Innovative Chair featuring imaginative technology and Silk construction";"Jordan";169;c66c922d-b16b-4c4f-9011-e3109f461f8a;38;Green;193;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-400;"Jordan Jordan Legacy 312";"Innovative Chair featuring imaginative technology and Silk construction";"Jordan";169;a67fb8bf-2853-4dba-80aa-dcbe3d0da912;41;White;159;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-400;"Jordan Jordan Legacy 312";"Innovative Chair featuring imaginative technology and Silk construction";"Jordan";169;d303a404-246f-4b21-a0f8-0f9c533e6af7;39;Black;161;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-401;"Nike Air Force 1";"New maroon Chair with ergonomic design for incomplete comfort";"Nike";175;3d14e3b4-74c3-4127-ad99-09fbfeef789d;44;White;202;23;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-401;"Nike Air Force 1";"New maroon Chair with ergonomic design for incomplete comfort";"Nike";175;18f7bfdc-916b-4272-89e3-16697f7d2590;44;Beige;184;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-401;"Nike Air Force 1";"New maroon Chair with ergonomic design for incomplete comfort";"Nike";175;2242d0da-f1a6-47cb-b310-61c3cba18445;38;Blue;193;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-402;"Nike Air Max 90";"Oriental Shoes designed with Ceramic for specific performance";"Nike";93;47ffff99-0b8d-4368-808a-607ed5ba5933;39;Grey;81;7;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-402;"Nike Air Max 90";"Oriental Shoes designed with Ceramic for specific performance";"Nike";93;70f09fe6-31d3-45bc-8513-d974b4902509;43;Green;84;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-402;"Nike Air Max 90";"Oriental Shoes designed with Ceramic for specific performance";"Nike";93;3b14259a-6f83-4f44-b3e3-8eff09f75a1b;39;Grey;105;20;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-402;"Nike Air Max 90";"Oriental Shoes designed with Ceramic for specific performance";"Nike";93;b3076b35-17bb-4ba2-8388-7a8547752939;41;Black;77;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-402;"Nike Air Max 90";"Oriental Shoes designed with Ceramic for specific performance";"Nike";93;0830a184-1dcd-4223-8c31-40d559f0cfb3;42;Beige;95;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-402;"Nike Air Max 90";"Oriental Shoes designed with Ceramic for specific performance";"Nike";93;babbba0c-0d17-4693-8564-af0f8c7f0640;44;Blue;101;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-403;"Nike Dunk Low";"Our snake-friendly Towels ensures dependable comfort for your pets";"Nike";125;bf217e91-60d4-4667-a8da-ff7354604853;44;Black;122;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-403;"Nike Dunk Low";"Our snake-friendly Towels ensures dependable comfort for your pets";"Nike";125;4b784e66-59c8-4ada-a5a9-665860deba1e;39;Black;122;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-403;"Nike Dunk Low";"Our snake-friendly Towels ensures dependable comfort for your pets";"Nike";125;861cd031-720c-48cd-91a8-80d43b0513e6;41;Black;142;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-403;"Nike Dunk Low";"Our snake-friendly Towels ensures dependable comfort for your pets";"Nike";125;e1a70448-9a65-4216-9add-3be31e8bbcd9;42;Blue;121;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-403;"Nike Dunk Low";"Our snake-friendly Towels ensures dependable comfort for your pets";"Nike";125;1197f198-6d3e-4534-a7a3-947884595ae4;42;Grey;143;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-403;"Nike Dunk Low";"Our snake-friendly Towels ensures dependable comfort for your pets";"Nike";125;86edd245-004b-435e-aead-a126be13ae8a;44;Black;139;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-404;"Nike Air Jordan 1";"The sleek and distant Soap comes with olive LED lighting for smart functionality";"Nike";212;e23742e2-35f6-410d-9545-148493776123;44;Beige;199;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-404;"Nike Air Jordan 1";"The sleek and distant Soap comes with olive LED lighting for smart functionality";"Nike";212;91019835-5299-4fec-850b-ffc2696e2464;42;White;222;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-404;"Nike Air Jordan 1";"The sleek and distant Soap comes with olive LED lighting for smart functionality";"Nike";212;84955b38-9144-4701-9a13-375292b6e685;38;Black;219;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-405;"Nike Blazer Mid";"Our cat-friendly Salad ensures junior comfort for your pets";"Nike";151;c5cbd8a4-c25f-4785-83a4-bd328070da5f;44;Grey;145;36;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-405;"Nike Blazer Mid";"Our cat-friendly Salad ensures junior comfort for your pets";"Nike";151;f03710e5-1dd5-40e5-8c5f-2a2cb7e3f92a;43;Green;150;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-405;"Nike Blazer Mid";"Our cat-friendly Salad ensures junior comfort for your pets";"Nike";151;38284cfd-eff0-449d-aa38-4fc8a3df3937;42;Black;169;27;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-405;"Nike Blazer Mid";"Our cat-friendly Salad ensures junior comfort for your pets";"Nike";151;01d1bf9b-36cb-493e-9ab3-b20ab49e19cb;42;Beige;140;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-405;"Nike Blazer Mid";"Our cat-friendly Salad ensures junior comfort for your pets";"Nike";151;3c275e07-4e19-4430-98d7-9b8edee6473d;44;Grey;139;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-406;"Nike Air Max 97";"Our wolf-friendly Keyboard ensures wonderful comfort for your pets";"Nike";99;3c366273-fc81-4d3a-b54b-7afb75840a7e;43;Blue;85;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-406;"Nike Air Max 97";"Our wolf-friendly Keyboard ensures wonderful comfort for your pets";"Nike";99;f1c3a3bb-a28e-4b17-bc35-a8337f6c7fab;40;Blue;104;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-406;"Nike Air Max 97";"Our wolf-friendly Keyboard ensures wonderful comfort for your pets";"Nike";99;783d5674-9546-4bfc-a81f-b1f4e27ce1c0;38;Green;122;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-406;"Nike Air Max 97";"Our wolf-friendly Keyboard ensures wonderful comfort for your pets";"Nike";99;3fa4d58a-d067-4cd3-84cc-ccb3fc2ab9b0;38;Beige;93;48;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-407;"Nike Cortez";"Professional-grade Table perfect for extroverted training and recreational use";"Nike";172;ad9af685-1a8e-4d5f-b915-ce18b5f1948b;42;White;196;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-407;"Nike Cortez";"Professional-grade Table perfect for extroverted training and recreational use";"Nike";172;db675179-3b61-4e0d-b285-970899f8e0e1;39;Beige;168;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-407;"Nike Cortez";"Professional-grade Table perfect for extroverted training and recreational use";"Nike";172;960048d8-4d6a-4ac8-a4c5-c07ab03eb2ef;39;Green;187;2;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-408;"Nike LeBron 20";"The maroon Salad combines El Salvador aesthetics with Dubnium-based durability";"Nike";210;b8a6f6d8-d7b4-4155-9e5b-f62907b53ba8;40;Blue;200;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-408;"Nike LeBron 20";"The maroon Salad combines El Salvador aesthetics with Dubnium-based durability";"Nike";210;91a36931-f597-4bf4-b380-0e51c0c615bf;43;Black;191;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-408;"Nike LeBron 20";"The maroon Salad combines El Salvador aesthetics with Dubnium-based durability";"Nike";210;819db722-5f13-428b-b169-30d728ca3606;40;Green;231;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-408;"Nike LeBron 20";"The maroon Salad combines El Salvador aesthetics with Dubnium-based durability";"Nike";210;bae36573-490c-4422-9e28-6a8ef3dbb18a;45;Beige;218;50;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-408;"Nike LeBron 20";"The maroon Salad combines El Salvador aesthetics with Dubnium-based durability";"Nike";210;e780bfa3-bb51-4b3e-9d3f-3435242d9613;38;White;208;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-408;"Nike LeBron 20";"The maroon Salad combines El Salvador aesthetics with Dubnium-based durability";"Nike";210;8315b358-e6b8-4336-91d5-d972edb15608;39;Black;205;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-409;"Nike Kyrie 7";"Stylish Keyboard designed to make you stand out with untrue looks";"Nike";137;0bc2a6bd-10f7-47a3-891d-c94e3f8c1f7c;38;Red;118;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-409;"Nike Kyrie 7";"Stylish Keyboard designed to make you stand out with untrue looks";"Nike";137;7fc48240-3ccf-4781-9765-a6ceffad634b;43;Red;130;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-409;"Nike Kyrie 7";"Stylish Keyboard designed to make you stand out with untrue looks";"Nike";137;433acdf4-7cd9-4057-93bb-05592a1be5da;44;Blue;137;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-409;"Nike Kyrie 7";"Stylish Keyboard designed to make you stand out with untrue looks";"Nike";137;19c88bc2-3023-4f0b-bcf0-73756e2a843f;38;Grey;139;50;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-410;"Nike Air Zoom Pegasus";"Klein - Leffler's most advanced Sausages technology increases kaleidoscopic capabilities";"Nike";127;121106e2-938e-46d8-a237-c01fb4c118b8;38;Beige;108;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-410;"Nike Air Zoom Pegasus";"Klein - Leffler's most advanced Sausages technology increases kaleidoscopic capabilities";"Nike";127;296337c0-2cba-49d6-a737-d02924c3dccf;41;Beige;140;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-410;"Nike Air Zoom Pegasus";"Klein - Leffler's most advanced Sausages technology increases kaleidoscopic capabilities";"Nike";127;2ffc9350-ba0c-4c93-9678-b019290cec6f;41;Blue;134;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-410;"Nike Air Zoom Pegasus";"Klein - Leffler's most advanced Sausages technology increases kaleidoscopic capabilities";"Nike";127;8e422ff3-310e-4885-a663-9b0dc83c3c41;41;Green;157;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-411;"Adidas Superstar";"Stylish Table designed to make you stand out with elementary looks";"Adidas";99;76a9a650-3fe0-4ef5-83e2-feb932336241;43;Blue;103;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-411;"Adidas Superstar";"Stylish Table designed to make you stand out with elementary looks";"Adidas";99;3333aedc-20a9-4be1-8b78-4e87f51de910;41;Grey;98;25;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-411;"Adidas Superstar";"Stylish Table designed to make you stand out with elementary looks";"Adidas";99;a59018f8-e5ae-4e2e-9332-bb01362451c7;38;White;90;3;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-411;"Adidas Superstar";"Stylish Table designed to make you stand out with elementary looks";"Adidas";99;479f8798-19f7-459b-99d3-69197e016ae3;38;Green;103;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-412;"Adidas Stan Smith";"The sleek and wiggly Cheese comes with silver LED lighting for smart functionality";"Adidas";247;440dea0c-7036-4ebb-9d06-ae849265d1c5;40;Blue;260;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-412;"Adidas Stan Smith";"The sleek and wiggly Cheese comes with silver LED lighting for smart functionality";"Adidas";247;72cef49b-0a36-4fe5-b386-3bdcd6a1ad45;39;White;243;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-412;"Adidas Stan Smith";"The sleek and wiggly Cheese comes with silver LED lighting for smart functionality";"Adidas";247;80b80be2-99fe-4365-8c82-417fd11d05b7;44;White;241;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-412;"Adidas Stan Smith";"The sleek and wiggly Cheese comes with silver LED lighting for smart functionality";"Adidas";247;ecbc019f-56ff-4d5c-8576-fde94f806931;38;Blue;239;39;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-413;"Adidas Ultraboost";"New azure Tuna with ergonomic design for stormy comfort";"Adidas";184;2de8efc5-8275-4e50-adc6-b90a4ec17516;42;Green;183;13;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-413;"Adidas Ultraboost";"New azure Tuna with ergonomic design for stormy comfort";"Adidas";184;d8ac7ef5-6d7f-42c3-b63a-443e67aa1a91;38;Blue;199;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-413;"Adidas Ultraboost";"New azure Tuna with ergonomic design for stormy comfort";"Adidas";184;1cbb04cd-546b-4355-90cf-3f83b801039b;39;Red;182;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-413;"Adidas Ultraboost";"New azure Tuna with ergonomic design for stormy comfort";"Adidas";184;cb198f21-d9a0-4a2b-920d-9418155cf43a;40;Red;207;20;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-413;"Adidas Ultraboost";"New azure Tuna with ergonomic design for stormy comfort";"Adidas";184;359ac694-e809-483f-9fba-7448de3daaf3;38;Grey;211;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-413;"Adidas Ultraboost";"New azure Tuna with ergonomic design for stormy comfort";"Adidas";184;285cfd18-2699-4eab-82ff-700cb1902838;38;Beige;171;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-414;"Adidas NMD R1";"Professional-grade Cheese perfect for unwritten training and recreational use";"Adidas";115;a46afded-5342-49e5-b3c4-b868472b0b16;38;Blue;106;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-414;"Adidas NMD R1";"Professional-grade Cheese perfect for unwritten training and recreational use";"Adidas";115;378a76bf-44f5-4428-ace1-0a77d35da821;41;Grey;124;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-414;"Adidas NMD R1";"Professional-grade Cheese perfect for unwritten training and recreational use";"Adidas";115;96884c70-ef66-4a78-b165-358c5df9eb05;44;White;108;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-414;"Adidas NMD R1";"Professional-grade Cheese perfect for unwritten training and recreational use";"Adidas";115;cb558f7e-642a-419c-aeba-630a89663e8d;43;Blue;98;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-414;"Adidas NMD R1";"Professional-grade Cheese perfect for unwritten training and recreational use";"Adidas";115;cfda1337-3541-451a-a9f8-fe430092c907;41;Red;115;21;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-414;"Adidas NMD R1";"Professional-grade Cheese perfect for unwritten training and recreational use";"Adidas";115;9db67637-5a1d-4e22-a9ca-571bbacc1e98;39;Grey;134;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-415;"Adidas Forum Low";"The Maia Pants is the latest in a series of jealous products from Moen - Emmerich";"Adidas";102;192b455a-e58c-4269-8828-974a8b40afae;45;Blue;121;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-415;"Adidas Forum Low";"The Maia Pants is the latest in a series of jealous products from Moen - Emmerich";"Adidas";102;526c096d-310e-46a5-93dc-7f5e2006b1e9;40;Blue;129;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-415;"Adidas Forum Low";"The Maia Pants is the latest in a series of jealous products from Moen - Emmerich";"Adidas";102;78294cb0-7e37-4aea-a656-549a43bc88b2;42;Green;124;21;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-415;"Adidas Forum Low";"The Maia Pants is the latest in a series of jealous products from Moen - Emmerich";"Adidas";102;f31913d2-1735-4b0b-88c5-17b906735d0c;42;Grey;100;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-415;"Adidas Forum Low";"The Maia Pants is the latest in a series of jealous products from Moen - Emmerich";"Adidas";102;9632e4e4-dce1-464e-861d-4c47c0c368a6;43;Grey;97;3;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-416;"Adidas Samba";"The sleek and rusty Bike comes with turquoise LED lighting for smart functionality";"Adidas";103;2728f882-ea5f-490b-9396-36c3e3f0e07b;45;Blue;102;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-416;"Adidas Samba";"The sleek and rusty Bike comes with turquoise LED lighting for smart functionality";"Adidas";103;e45fb264-4003-4eec-ac43-a6c65c33329b;42;Beige;120;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-416;"Adidas Samba";"The sleek and rusty Bike comes with turquoise LED lighting for smart functionality";"Adidas";103;67d88ccd-c210-419a-a4b4-ff32ae1aa776;43;White;127;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-417;"Adidas Gazelle";"Discover the deadly new Bacon with an exciting mix of Aluminum ingredients";"Adidas";182;3b274ec5-bb7d-4495-8095-0c210369bd56;40;Blue;201;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-417;"Adidas Gazelle";"Discover the deadly new Bacon with an exciting mix of Aluminum ingredients";"Adidas";182;66f500fb-7de3-4f29-a1af-f585a6f1bccf;41;White;188;28;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-417;"Adidas Gazelle";"Discover the deadly new Bacon with an exciting mix of Aluminum ingredients";"Adidas";182;924a7e5a-b6c1-4cd6-8301-dacf8601eb16;39;Blue;174;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-417;"Adidas Gazelle";"Discover the deadly new Bacon with an exciting mix of Aluminum ingredients";"Adidas";182;d49e71c4-bab4-4e27-bac9-2530d4d84f9a;41;Red;211;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-417;"Adidas Gazelle";"Discover the deadly new Bacon with an exciting mix of Aluminum ingredients";"Adidas";182;220004e7-34f9-4227-b4ff-25621110ce76;44;Blue;182;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-417;"Adidas Gazelle";"Discover the deadly new Bacon with an exciting mix of Aluminum ingredients";"Adidas";182;515b3237-9443-454e-b803-e0671c00659c;39;Red;185;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-418;"Adidas Yeezy Boost 350";"The pink Ball combines Kyrgyz Republic aesthetics with Rubidium-based durability";"Adidas";148;fcc691ad-68e8-49a1-8570-b108a009d5d1;40;Blue;132;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-418;"Adidas Yeezy Boost 350";"The pink Ball combines Kyrgyz Republic aesthetics with Rubidium-based durability";"Adidas";148;7a8a4592-e610-408c-b27f-86e760f43209;40;White;169;2;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-418;"Adidas Yeezy Boost 350";"The pink Ball combines Kyrgyz Republic aesthetics with Rubidium-based durability";"Adidas";148;8969f6bd-3acf-459d-8d76-4986a7a9240b;45;Grey;163;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-418;"Adidas Yeezy Boost 350";"The pink Ball combines Kyrgyz Republic aesthetics with Rubidium-based durability";"Adidas";148;24045fd0-e59b-4334-abc2-45bd9c9bdb62;45;Black;161;21;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-418;"Adidas Yeezy Boost 350";"The pink Ball combines Kyrgyz Republic aesthetics with Rubidium-based durability";"Adidas";148;3b968e6c-66a3-47ea-9298-a6d60e8b64ae;43;Beige;140;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-419;"Adidas Yeezy 700";"The Koby Cheese is the latest in a series of medium products from O'Reilly LLC";"Adidas";183;8454d3ff-09a8-4042-b344-d602c72ca43c;39;Black;167;39;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-419;"Adidas Yeezy 700";"The Koby Cheese is the latest in a series of medium products from O'Reilly LLC";"Adidas";183;389ba7b6-adcb-41fa-8440-167fa36b3ff7;45;White;179;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-419;"Adidas Yeezy 700";"The Koby Cheese is the latest in a series of medium products from O'Reilly LLC";"Adidas";183;886eee93-876e-4a6e-ba52-e4e314e2eb7d;42;Red;184;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-419;"Adidas Yeezy 700";"The Koby Cheese is the latest in a series of medium products from O'Reilly LLC";"Adidas";183;cf8ab323-4164-4782-8686-6d4f9a8a0de4;41;Grey;213;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-419;"Adidas Yeezy 700";"The Koby Cheese is the latest in a series of medium products from O'Reilly LLC";"Adidas";183;c1b2f079-85e4-41b9-a553-6e8eaf0f36a8;42;Beige;163;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-419;"Adidas Yeezy 700";"The Koby Cheese is the latest in a series of medium products from O'Reilly LLC";"Adidas";183;34f682b5-702f-4279-86d0-a9326362ab8f;44;Red;182;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-420;"Adidas Ozweego";"The purple Soap combines Spain aesthetics with Vanadium-based durability";"Adidas";106;8ebd6546-5db5-4360-a4e3-c82ee750e2f7;43;Blue;91;23;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-420;"Adidas Ozweego";"The purple Soap combines Spain aesthetics with Vanadium-based durability";"Adidas";106;17db9909-f167-4968-b527-428ffc9b5ad0;41;Black;119;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-420;"Adidas Ozweego";"The purple Soap combines Spain aesthetics with Vanadium-based durability";"Adidas";106;4cfa2c04-415d-4163-9552-2e10c2d7f4fd;45;Green;120;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
